packet_id,timestamp,length,direction
956,79.51409649848938,60,-1
957,79.51604223251343,54,1
958,79.51625299453735,172,1
959,79.52567386627197,60,-1
960,79.537180185318,172,1
961,79.55147790908813,172,1
962,79.553790807724,60,-1
963,79.56546115875244,172,1
964,79.57572937011719,60,-1
965,79.58959746360779,60,-1
966,79.60038924217224,172,1
967,79.6032247543335,60,-1
968,79.61399149894714,172,1
969,79.62841439247131,172,1
970,79.63806438446045,60,-1
971,79.64240431785583,172,1
972,79.65094566345215,60,-1
973,79.66650652885437,60,-1
974,79.67813086509705,172,1
975,79.6801769733429,60,-1
976,79.69140434265137,172,1
977,79.71215653419495,172,1
978,79.71596455574036,60,-1
979,79.71643900871277,286,1
980,79.71762585639954,190,1
981,79.71892786026001,1514,1
982,79.71945095062256,1514,1
983,79.71947526931763,1173,1
984,79.7194926738739,136,1
985,79.71961307525635,92,1
986,79.72611236572266,172,1
987,79.7292046546936,60,-1
988,79.74946761131287,60,-1
989,79.7543113231659,172,1
990,79.75505590438843,60,-1
991,79.76087093353271,60,-1
992,79.76134490966797,60,-1
993,79.76507306098938,60,-1
994,79.7752935886383,172,1
995,79.78929710388184,172,1
996,79.7915563583374,60,-1
997,79.80340313911438,172,1
998,79.81360459327698,60,-1
999,79.82695078849792,60,-1
1000,79.83836913108826,172,1
1001,79.84241914749146,60,-1
1002,79.85225009918213,172,1
1003,79.86143445968628,148,-1
1004,79.86143660545349,92,-1
1005,79.86545252799988,54,1
1006,79.8687436580658,172,1
1007,79.88740921020508,172,1
1008,79.88963961601257,60,-1
1009,79.91498041152954,172,1
1010,79.92708277702332,60,-1
1011,79.93644309043884,172,1
1012,79.95024919509888,172,1
1013,79.96392822265625,172,1
1014,79.97406196594238,60,-1
1015,79.99943900108337,172,1
1016,80.00174450874329,60,-1
1017,80.01312184333801,172,1
1018,80.02751517295837,172,1
1019,80.0509831905365,60,-1
1020,80.05117797851562,172,1
1021,80.07615923881531,172,1
1022,80.08896207809448,60,-1
1023,80.09105443954468,172,1
1024,80.11140894889832,172,1
1025,80.12874054908752,60,-1
1026,80.15316653251648,172,1
1027,80.16017651557922,172,1
1028,80.17412257194519,172,1
1029,80.18843150138855,172,1
1030,80.19120478630066,60,-1
1031,80.20200538635254,172,1
1032,80.2121090888977,60,-1
1033,80.23914313316345,60,-1
1034,80.24196863174438,172,1
1035,80.25601744651794,172,1
1036,80.27338528633118,172,1
1037,80.28646183013916,172,1
1038,80.29540252685547,60,-1
1039,80.31395196914673,172,1
1040,80.32459497451782,60,-1
1041,80.33520412445068,172,1
1042,80.34962677955627,172,1
1043,80.36338329315186,172,1
1044,80.37293577194214,60,-1
1045,80.39927101135254,172,1
1046,80.40097999572754,60,-1
1047,80.41551804542542,172,1
1048,80.42841124534607,172,1
1049,80.44749474525452,172,1
1050,80.45374751091003,60,-1
1051,80.47526597976685,172,1
1052,80.48484086990356,60,-1
1053,80.49609184265137,172,1
1054,80.51019477844238,172,1
1055,80.52423882484436,172,1
1056,80.53369402885437,60,-1
1057,80.55919694900513,172,1
1058,80.5620858669281,60,-1
1059,80.5732913017273,172,1
1060,80.58788514137268,172,1
1061,80.60927557945251,172,1
1062,80.61093187332153,60,-1
1063,80.63796758651733,172,1
1064,80.64760231971741,60,-1
1065,80.65176844596863,172,1
1066,80.67116045951843,172,1
1067,80.68488097190857,172,1
1068,80.69012141227722,60,-1
1069,80.72067046165466,172,1
1070,80.7222888469696,60,-1
1071,80.73390936851501,172,1
1072,80.74821281433105,172,1
1073,80.76287317276001,172,1
1074,80.77100110054016,60,-1
1075,80.79731845855713,172,1
1076,80.80094933509827,60,-1
1077,80.8113203048706,172,1
1078,80.8488118648529,60,-1
1079,80.85074734687805,172,1
1080,80.85084462165833,172,1
1081,80.87420892715454,172,1
1082,80.89254021644592,60,-1
1083,80.8956298828125,172,1
1084,80.91084504127502,172,1
1085,80.92324638366699,172,1
1086,80.93266010284424,60,-1
1087,80.9584379196167,172,1
1088,80.96085143089294,60,-1
1089,80.97204661369324,172,1
1090,80.98614025115967,172,1
1091,81.00759840011597,172,1
1092,81.00974440574646,60,-1
1093,81.0349338054657,172,1
1094,81.04558229446411,60,-1
1095,81.05629539489746,172,1
1096,81.07529735565186,172,1
1097,81.08429980278015,172,1
1098,81.09371256828308,60,-1
1099,81.1193335056305,172,1
1100,81.12167859077454,60,-1
1101,81.13359451293945,172,1
1102,81.14750576019287,172,1
1103,81.16837811470032,172,1
1104,81.17117285728455,60,-1
1105,81.19661569595337,172,1
1106,81.20569014549255,60,-1
1107,81.21426820755005,172,1
1108,81.23105144500732,172,1
1109,81.245290517807,172,1
1110,81.25210475921631,60,-1
1111,81.28094053268433,172,1
1112,81.28294897079468,60,-1
1113,81.29387092590332,172,1
1114,81.30811405181885,172,1
1115,81.3220546245575,172,1
1116,81.33100962638855,60,-1
1117,81.35975289344788,172,1
1118,81.35985994338989,60,-1
1119,81.3716607093811,172,1
1120,81.39214849472046,172,1
1121,81.40617203712463,172,1
1122,81.41008043289185,60,-1
1123,81.43425798416138,172,1
1124,81.4440689086914,60,-1
1125,81.45513463020325,172,1
1126,81.46925163269043,172,1
1127,81.48377418518066,172,1
1128,81.4929370880127,60,-1
1129,81.51962232589722,172,1
1130,81.52163767814636,60,-1
1131,81.55316281318665,172,1
1132,81.55331468582153,172,1
1133,81.56805300712585,172,1
1134,81.59013295173645,60,-1
1135,81.5952033996582,172,1
1136,81.60563278198242,60,-1
1137,81.61681509017944,172,1
1138,81.63043761253357,172,1
1139,81.64471983909607,172,1
1140,81.65431547164917,60,-1
1141,81.67873096466064,172,1
1142,81.68259525299072,60,-1
1143,81.69242405891418,172,1
1144,81.70733571052551,172,1
1145,81.71654343605042,434,-1
1146,81.73037481307983,712,-1
1147,81.74294352531433,54,1
1148,81.74320459365845,136,1
1149,81.74388337135315,92,1
1150,81.74474573135376,60,-1
1151,81.76432824134827,74,1
1152,81.78554630279541,60,-1
1153,81.80048441886902,66,-1
1154,81.80207657814026,54,1
1155,81.80366516113281,312,1
1156,81.83760142326355,60,-1
1157,81.84282231330872,60,-1
1158,81.84282445907593,191,-1
1159,81.84440875053406,54,1
1160,81.84478521347046,105,1
1161,81.930171251297,60,-1
1162,81.93537044525146,810,1
1163,81.97934460639954,60,-1
1164,81.99699568748474,419,-1
1165,82.00018262863159,85,1
1166,82.00035834312439,54,1
1167,82.0353991985321,60,-1
1168,82.03788423538208,54,1
1169,82.03997325897217,60,-1
1170,82.22362184524536,460,-1
1171,82.25774359703064,74,1
1172,82.26877498626709,288,1
1173,82.27025890350342,190,1
1174,82.27063274383545,1514,1
1175,82.27098655700684,1514,1
1176,82.2713212966919,1169,1
1177,82.27169108390808,136,1
1178,82.27281737327576,92,1
1179,82.29379630088806,66,-1
1180,82.29520511627197,54,1
1181,82.29726266860962,312,1
1182,82.30952286720276,1514,-1
1183,82.30965828895569,1514,-1
1184,82.30982708930969,1514,-1
1185,82.30996179580688,1514,-1
1186,82.3100814819336,1514,-1
1187,82.31020593643188,1514,-1
1188,82.31033205986023,1514,-1
1189,82.310462474823,1514,-1
1190,82.31064462661743,1514,-1
1191,82.31087589263916,1514,-1
1192,82.31207847595215,54,1
1193,82.31294202804565,54,1
1194,82.3130612373352,60,-1
1195,82.31527161598206,54,1
1196,82.31545090675354,54,1
1197,82.3213255405426,54,1
1198,82.33019495010376,60,-1
1199,82.33495044708252,60,-1
1200,82.3356523513794,191,-1
1201,82.33736896514893,54,1
1202,82.33940243721008,105,1
1203,82.35005855560303,1514,-1
1204,82.35052061080933,1514,-1
1205,82.35081696510315,1514,-1
1206,82.35113000869751,1514,-1
1207,82.35210180282593,54,1
1208,82.35363674163818,54,1
1209,82.35481309890747,1514,-1
1210,82.35498237609863,1514,-1
1211,82.35515356063843,1514,-1
1212,82.3553318977356,1514,-1
1213,82.35539484024048,1514,-1
1214,82.35554838180542,574,-1
1215,82.35748672485352,54,1
1216,82.36237287521362,54,1
1217,82.3625271320343,54,1
1218,82.36805248260498,74,1
1219,82.4037253856659,66,-1
1220,82.40550804138184,54,1
1221,82.41125106811523,312,1
1222,82.41848564147949,60,-1
1223,82.41967868804932,147,-1
1224,82.41967988014221,92,-1
1225,82.41990089416504,778,1
1226,82.42458724975586,54,1
1227,82.44175672531128,60,-1
1228,82.44642233848572,60,-1
1229,82.44662976264954,191,-1
1230,82.45011138916016,54,1
1231,82.45027232170105,105,1
1232,82.45629239082336,60,-1
1233,82.46069574356079,419,-1
1234,82.46292424201965,85,1
1235,82.46308445930481,54,1
1236,82.49934387207031,60,-1
1237,82.50362658500671,54,1
1238,82.53526210784912,60,-1
1239,82.53659462928772,785,1
1240,82.57200241088867,60,-1
1241,82.57842326164246,419,-1
1242,82.60128092765808,85,1
1243,82.6014552116394,54,1
1244,82.62223052978516,287,1
1245,82.62468147277832,190,1
1246,82.62511157989502,1514,1
1247,82.6267192363739,1514,1
1248,82.62674069404602,1256,1
1249,82.62706327438354,92,1
1250,82.64146947860718,60,-1
1251,82.6428496837616,54,1
1252,82.66592073440552,60,-1
1253,82.66630935668945,60,-1
1254,82.68498992919922,287,1
1255,82.68558096885681,190,1
1256,82.68715906143188,1514,1
1257,82.68789172172546,1514,1
1258,82.68799948692322,1170,1
1259,82.68804430961609,136,1
1260,82.68817949295044,92,1
1261,82.72897481918335,60,-1
1262,82.72948694229126,60,-1
1263,82.77722096443176,146,-1
1264,82.77722334861755,92,-1
1265,82.78302836418152,54,1
1266,82.82246780395508,146,-1
1267,82.82247018814087,92,-1
1268,82.82659912109375,54,1
1269,82.85040807723999,475,-1
1270,82.85869884490967,74,1
1271,82.8856589794159,146,-1
1272,82.885662317276,92,-1
1273,82.8872082233429,54,1
1274,82.89660620689392,66,-1
1275,82.89786338806152,54,1
1276,82.89957594871521,312,1
1277,82.94381356239319,60,-1
1278,82.95002818107605,60,-1
1279,82.95005369186401,191,-1
1280,82.95871043205261,54,1
1281,82.95976424217224,54,1
1282,82.96070981025696,105,1
1283,83.04338598251343,60,-1
1284,83.04532551765442,796,1
1285,83.08302354812622,60,-1
1286,83.08972573280334,419,-1
1287,83.09258604049683,85,1
1288,83.0927414894104,54,1
1289,83.13068771362305,60,-1
1290,83.1353452205658,54,1
1291,86.45110535621643,287,1
1292,86.45144963264465,190,1
1293,86.45256733894348,1514,1
1294,86.45263886451721,1514,1
1295,86.45267868041992,1294,1
1296,86.48149585723877,287,1
1297,86.48208117485046,190,1
1298,86.48300504684448,1514,1
1299,86.48475503921509,1514,1
1300,86.48479509353638,1174,1
1301,86.49577927589417,60,-1
1302,86.49742722511292,174,1
1303,86.51965022087097,60,-1
1304,86.52547144889832,60,-1
1305,86.53708720207214,60,-1
1306,86.70948338508606,146,-1
1307,86.70948696136475,92,-1
1308,86.71381497383118,146,-1
1309,86.7138180732727,92,-1
1310,86.7171139717102,54,1
1311,86.71745729446411,54,1
1312,86.71760439872742,54,1
1313,86.71773624420166,54,1
1314,86.93276929855347,287,1
1315,86.93309497833252,190,1
1316,86.9331316947937,1514,1
1317,86.93338322639465,1514,1
1318,86.93340826034546,1169,1
1319,86.9334237575531,136,1
1320,86.93350768089294,92,1
1321,86.97106289863586,60,-1
1322,86.97610211372375,60,-1
1323,87.07661294937134,146,-1
1324,87.07661485671997,92,-1
1325,87.08395266532898,54,1
1326,87.08414316177368,54,1
1327,88.1795539855957,295,1
1328,88.22437906265259,146,-1
1329,88.31113362312317,54,1
1330,90.00003027915955,100,-1
1331,90.00483679771423,54,1
1332,90.01117300987244,100,1
1333,90.09920382499695,60,-1
1334,114.56660270690918,286,1
1335,114.57144808769226,190,1
1336,114.57391142845154,1514,1
1337,114.57395768165588,1514,1
1338,114.57399153709412,1514,1
1339,114.5740237236023,1514,1
1340,114.57405638694763,280,1
1341,114.57967376708984,286,1
1342,114.58123731613159,190,1
1343,114.58187103271484,1514,1
1344,114.58191418647766,79,1
1345,114.60479378700256,60,-1
1346,114.60687232017517,1514,1
1347,114.6085262298584,1514,1
1348,114.60930323600769,95,-1
1349,114.60966777801514,60,-1
1350,114.61198282241821,87,1
1351,114.61240434646606,74,1
1352,114.61535978317261,60,-1
1353,114.61536192893982,60,-1
1354,114.61608839035034,60,-1
1355,114.6160900592804,60,-1
1356,114.62057900428772,60,-1
1357,114.62058162689209,60,-1
1358,114.62084174156189,60,-1
1359,114.64241933822632,1514,1
1360,114.64422512054443,1514,1
1361,114.64428734779358,1514,1
1362,114.64435076713562,1392,1
1363,114.64843988418579,60,-1
1364,114.64844274520874,60,-1
1365,114.65280246734619,66,-1
1366,114.6528046131134,60,-1
1367,114.65620684623718,172,1
1368,114.65636944770813,54,1
1369,114.65741658210754,312,1
1370,114.68111562728882,60,-1
1371,114.6835126876831,172,1
1372,114.68753981590271,60,-1
1373,114.6875422000885,60,-1
1374,114.68836760520935,96,-1
1375,114.69407558441162,60,-1
1376,114.6987566947937,60,-1
1377,114.69899606704712,191,-1
1378,114.70062208175659,54,1
1379,114.70109057426453,105,1
1380,114.70407819747925,172,1
1381,114.71828079223633,172,1
1382,114.72148942947388,60,-1
1383,114.73109817504883,146,-1
1384,114.7311007976532,92,-1
1385,114.73206853866577,172,1
1386,114.73272514343262,54,1
1387,114.75698804855347,60,-1
1388,114.766441822052,172,1
1389,114.78052854537964,172,1
1390,114.78757977485657,60,-1
1391,114.78920912742615,765,1
1392,114.794682264328,172,1
1393,114.80446863174438,60,-1
1394,114.8154468536377,172,1
1395,114.82694911956787,60,-1
1396,114.83216691017151,60,-1
1397,114.83317303657532,419,-1
1398,114.83520555496216,85,1
1399,114.83535623550415,54,1
1400,114.84374284744263,172,1
1401,114.86429333686829,172,1
1402,114.87520575523376,60,-1
1403,114.87789607048035,54,1
1404,114.87817168235779,172,1
1405,114.88426160812378,60,-1
1406,114.89140820503235,172,1
1407,114.91563057899475,60,-1
1408,114.92661714553833,172,1
1409,114.94062447547913,172,1
1410,114.95441913604736,172,1
1411,114.96424126625061,60,-1
1412,114.97575783729553,172,1
1413,114.992107629776,60,-1
1414,115.00317358970642,172,1
1415,115.02425479888916,172,1
1416,115.03871369361877,172,1
1417,115.04324889183044,60,-1
1418,115.05206179618835,172,1
1419,115.07978773117065,60,-1
1420,115.08004951477051,285,1
1421,115.083824634552,190,1
1422,115.08578205108643,1514,1
1423,115.08851051330566,1514,1
1424,115.08860349655151,1293,1
1425,115.0888364315033,172,1
1426,115.10095381736755,172,1
1427,115.11415147781372,172,1
1428,115.11822509765625,60,-1
1429,115.12955975532532,60,-1
1430,115.12956523895264,60,-1
1431,115.13880586624146,60,-1
1432,115.1484489440918,172,1
1433,115.16359877586365,172,1
1434,115.18453621864319,172,1
1435,115.1893904209137,60,-1
1436,115.1985399723053,172,1
1437,115.21280407905579,172,1
1438,115.22527480125427,60,-1
1439,115.23847818374634,146,-1
1440,115.23848056793213,92,-1
1441,115.24063205718994,54,1
1442,115.24849772453308,172,1
1443,115.26214861869812,172,1
1444,115.27631568908691,172,1
1445,115.28633308410645,60,-1
1446,115.29013562202454,172,1
1447,115.324471950531,172,1
1448,115.33860898017883,172,1
1449,115.34225559234619,60,-1
1450,115.35954022407532,172,1
1451,115.36767482757568,60,-1
1452,115.37826991081238,172,1
1453,115.39721131324768,60,-1
1454,115.41180324554443,172,1
1455,115.42283582687378,172,1
1456,115.43650698661804,172,1
1457,115.44920086860657,60,-1
1458,115.45096683502197,172,1
1459,115.47394466400146,60,-1
1460,115.48522996902466,172,1
1461,115.50104141235352,172,1
1462,115.52262020111084,60,-1
1463,115.52311539649963,172,1
1464,115.5366199016571,172,1
1465,115.5627212524414,172,1
1466,115.56284379959106,60,-1
1467,115.58345460891724,172,1
1468,115.59739685058594,172,1
1469,115.61006045341492,60,-1
1470,115.61129331588745,172,1
1471,115.6378002166748,60,-1
1472,115.64637088775635,172,1
1473,115.6604516506195,172,1
1474,115.67448949813843,172,1
1475,115.68442130088806,60,-1
1476,115.69594478607178,172,1
1477,115.71196365356445,60,-1
1478,115.72347831726074,172,1
1479,115.73758363723755,172,1
1480,115.75874638557434,172,1
1481,115.76147270202637,60,-1
1482,115.77236938476562,172,1
1483,115.79690599441528,60,-1
1484,115.80812430381775,172,1
1485,115.82453274726868,172,1
1486,115.84777760505676,60,-1
1487,115.84833216667175,172,1
1488,115.85537767410278,172,1
1489,115.88415384292603,172,1
1490,115.90488624572754,60,-1
1491,115.92208337783813,60,-1
1492,115.98109078407288,172,1
1493,115.98132395744324,172,1
1494,115.98159050941467,172,1
1495,115.98173689842224,172,1
1496,115.98186707496643,172,1
1497,115.995614528656,172,1
1498,116.01644897460938,172,1
1499,116.0193829536438,60,-1
1500,116.0244972705841,60,-1
1501,116.05646228790283,60,-1
1502,116.12046885490417,172,1
1503,116.12076449394226,172,1
1504,116.12090063095093,172,1
1505,116.12105798721313,172,1
1506,116.12869787216187,172,1
1507,116.14243745803833,172,1
1508,116.1565580368042,172,1
1509,116.15823149681091,60,-1
1510,116.16274118423462,60,-1
1511,116.17388415336609,172,1
1512,116.18059492111206,60,-1
1513,116.21124863624573,60,-1
1514,116.22381544113159,172,1
1515,116.22686910629272,172,1
1516,116.25096988677979,172,1
1517,116.25473022460938,172,1
1518,116.26729416847229,60,-1
1519,116.28284931182861,172,1
1520,116.29336452484131,60,-1
1521,116.30357718467712,172,1
1522,116.3195469379425,172,1
1523,116.33146452903748,172,1
1524,116.34280824661255,60,-1
1525,116.36970686912537,60,-1
1526,116.36995148658752,172,1
1527,116.3862714767456,172,1
1528,116.39688444137573,172,1
1529,116.42406129837036,60,-1
1530,116.433438539505,172,1
1531,116.44403648376465,172,1
1532,116.46374201774597,172,1
1533,116.47047924995422,60,-1
1534,116.50132703781128,60,-1
1535,116.56837368011475,172,1
1536,116.5686719417572,172,1
1537,116.56886911392212,172,1
1538,116.56899738311768,172,1
1539,116.56978106498718,172,1
1540,116.57540202140808,172,1
1541,116.60369062423706,172,1
1542,116.60661625862122,60,-1
1543,116.61126899719238,60,-1
1544,116.61583709716797,60,-1
1545,116.62587666511536,172,1
1546,116.63830494880676,172,1
1547,116.65258359909058,172,1
1548,116.66388177871704,60,-1
1549,116.68763041496277,172,1
1550,116.69017028808594,60,-1
1551,116.70176362991333,172,1
1552,116.71543788909912,172,1
1553,116.73652958869934,172,1
1554,116.73929381370544,60,-1
1555,116.76468324661255,172,1
1556,116.77418208122253,60,-1
1557,116.77894473075867,172,1
1558,116.79959392547607,172,1
1559,116.81358551979065,172,1
1560,116.81718707084656,60,-1
1561,116.84846472740173,172,1
1562,116.85135960578918,60,-1
1563,116.86238050460815,172,1
1564,116.8765516281128,172,1
1565,116.89118909835815,172,1
1566,116.90022325515747,60,-1
1567,116.92528033256531,172,1
1568,116.92931127548218,60,-1
1569,116.93950510025024,172,1
1570,116.96189665794373,172,1
1571,116.97447323799133,172,1
1572,116.97718977928162,60,-1
1573,117.002849817276,172,1
1574,117.01242446899414,60,-1
1575,117.02375340461731,172,1
1576,117.03786087036133,172,1
1577,117.05189990997314,172,1
1578,117.06131386756897,60,-1
1579,117.08746457099915,172,1
1580,117.08951735496521,60,-1
1581,117.10119271278381,172,1
1582,117.11441326141357,172,1
1583,117.13766312599182,172,1
1584,117.13894033432007,60,-1
1585,117.16350054740906,172,1
1586,117.17025399208069,434,-1
1587,117.17737340927124,136,1
1588,117.17762017250061,92,1
1589,117.18797707557678,712,-1
1590,117.20639371871948,74,1
1591,117.21450471878052,60,-1
1592,117.24162435531616,66,-1
1593,117.25393533706665,54,1
1594,117.25419592857361,54,1
1595,117.25451517105103,312,1
1596,117.27898240089417,60,-1
1597,117.29344749450684,60,-1
1598,117.29435443878174,60,-1
1599,117.29436039924622,191,-1
1600,117.29623556137085,54,1
1601,117.2983775138855,105,1
1602,117.38685488700867,60,-1
1603,117.39162826538086,810,1
1604,117.42665481567383,60,-1
1605,117.430743932724,419,-1
1606,117.43587112426758,85,1
1607,117.43604063987732,54,1
1608,117.47308564186096,60,-1
1609,117.47536134719849,60,-1
1610,117.47764182090759,54,1
1611,117.6879312992096,460,-1
1612,117.69291377067566,54,1
1613,117.6983277797699,74,1
1614,117.71548652648926,287,1
1615,117.71614289283752,190,1
1616,117.72399401664734,1514,1
1617,117.724360704422,1514,1
1618,117.72568535804749,1289,1
1619,117.73996329307556,66,-1
1620,117.74361205101013,54,1
1621,117.74531030654907,312,1
1622,117.75333857536316,60,-1
1623,117.75834822654724,60,-1
1624,117.76409840583801,60,-1
1625,117.76939916610718,60,-1
1626,117.78492736816406,60,-1
1627,117.79012799263,191,-1
1628,117.79013133049011,60,-1
1629,117.79184889793396,54,1
1630,117.79206395149231,54,1
1631,117.79355597496033,105,1
1632,117.82823181152344,1514,-1
1633,117.82842206954956,1514,-1
1634,117.82855725288391,1514,-1
1635,117.82867217063904,1514,-1
1636,117.82879424095154,1514,-1
1637,117.82891774177551,1514,-1
1638,117.82905960083008,1514,-1
1639,117.82927536964417,1514,-1
1640,117.82937693595886,1514,-1
1641,117.82958102226257,1514,-1
1642,117.83384728431702,54,1
1643,117.83477139472961,54,1
1644,117.83644938468933,54,1
1645,117.83660769462585,54,1
1646,117.83833694458008,54,1
1647,117.87232398986816,1514,-1
1648,117.87247633934021,1514,-1
1649,117.872642993927,1514,-1
1650,117.87290048599243,1514,-1
1651,117.87484860420227,54,1
1652,117.87601113319397,54,1
1653,117.87731170654297,1514,-1
1654,117.87731456756592,1514,-1
1655,117.87780356407166,1514,-1
1656,117.8778076171875,1514,-1
1657,117.8778088092804,1514,-1
1658,117.87796592712402,660,-1
1659,117.88329648971558,54,1
1660,117.883460521698,54,1
1661,117.88354754447937,54,1
1662,117.88530158996582,60,-1
1663,117.88670754432678,781,1
1664,117.89068937301636,74,1
1665,117.89085793495178,96,1
1666,117.92877721786499,66,-1
1667,117.92936086654663,60,-1
1668,117.93159604072571,60,-1
1669,117.93490314483643,419,-1
1670,117.95394921302795,54,1
1671,117.95431065559387,312,1
1672,117.95673274993896,85,1
1673,117.95686030387878,54,1
1674,117.98919630050659,60,-1
1675,117.99421262741089,60,-1
1676,117.99421429634094,191,-1
1677,117.99976015090942,60,-1
1678,118.00141978263855,54,1
1679,118.00153088569641,54,1
1680,118.00161147117615,105,1
1681,118.06533074378967,639,1
1682,118.06561017036438,190,1
1683,118.0715651512146,1514,1
1684,118.07312202453613,1514,1
1685,118.07316708564758,1174,1
1686,118.07320022583008,136,1
1687,118.0862979888916,92,1
1688,118.08773827552795,60,-1
1689,118.08944869041443,786,1
1690,118.10329484939575,60,-1
1691,118.11696672439575,60,-1
1692,118.1244375705719,60,-1
1693,118.12648916244507,60,-1
1694,118.13218832015991,419,-1
1695,118.13410019874573,85,1
1696,118.13447451591492,54,1
1697,118.161789894104,297,1
1698,118.16925692558289,60,-1
1699,118.17063355445862,190,1
1700,118.1710479259491,1514,1
1701,118.1713981628418,1514,1
1702,118.17142057418823,54,1
1703,118.17269897460938,1290,1
1704,118.17433524131775,60,-1
1705,118.19942021369934,60,-1
1706,118.20946907997131,60,-1
1707,118.21468615531921,60,-1
1708,118.21468734741211,60,-1
1709,118.22081446647644,146,-1
1710,118.2208161354065,92,-1
1711,118.22580003738403,54,1
1712,118.28879451751709,146,-1
1713,118.28915047645569,92,-1
1714,118.29349040985107,54,1
1715,118.7802619934082,475,-1
1716,118.79292821884155,74,1
1717,118.8149790763855,146,-1
1718,118.81498146057129,92,-1
1719,118.81613278388977,54,1
1720,118.81649804115295,54,1
1721,118.81672167778015,54,1
1722,118.83080458641052,66,-1
1723,118.83243179321289,54,1
1724,118.83386206626892,312,1
1725,118.87392234802246,60,-1
1726,118.87829971313477,60,-1
1727,118.87880873680115,191,-1
1728,118.88052821159363,54,1
1729,118.88077688217163,105,1
1730,118.96172094345093,60,-1
1731,118.96653151512146,798,1
1732,119.0072774887085,60,-1
1733,119.01383781433105,419,-1
1734,119.01556062698364,85,1
1735,119.01579332351685,54,1
1736,119.05619239807129,60,-1
1737,119.06070899963379,54,1
1738,119.06108522415161,60,-1
1739,120.00033378601074,100,-1
1740,120.00599813461304,54,1
1741,120.00913405418396,100,1
1742,120.08982157707214,60,-1
1743,122.01658582687378,285,1
1744,122.01761150360107,190,1
1745,122.02268695831299,1514,1
1746,122.02456903457642,1514,1
1747,122.02463245391846,1174,1
1748,122.04035353660583,136,1
1749,122.0405478477478,92,1
1750,122.0480420589447,286,1
1751,122.04871535301208,190,1
1752,122.04980444908142,1514,1
1753,122.05547142028809,60,-1
1754,122.05966639518738,60,-1
1755,122.0635199546814,1514,1
1756,122.06500554084778,1294,1
1757,122.06801056861877,60,-1
1758,122.0680136680603,60,-1
1759,122.07801747322083,60,-1
1760,122.07802176475525,60,-1
1761,122.08622694015503,60,-1
1762,122.08623003959656,60,-1
1763,122.09176802635193,60,-1
1764,122.10172438621521,60,-1
1765,122.1071994304657,60,-1
1766,122.10894250869751,96,-1
1767,122.15159630775452,54,1
1768,122.2043194770813,146,-1
1769,122.20432329177856,92,-1
1770,122.20609045028687,54,1
1771,122.20680785179138,54,1
1772,122.26711916923523,146,-1
1773,122.2673499584198,92,-1
1774,122.27237486839294,54,1
1775,122.2725477218628,54,1
1776,122.50403356552124,286,1
1777,122.50451445579529,190,1
1778,122.50558114051819,1514,1
1779,122.50764465332031,1514,1
1780,122.50777101516724,1289,1
1781,122.54325461387634,60,-1
1782,122.55134272575378,60,-1
1783,122.5991268157959,60,-1
1784,122.66543960571289,146,-1
1785,122.66544198989868,92,-1
1786,122.6703622341156,54,1
1787,122.67172074317932,54,1
1788,150.0007038116455,100,-1
1789,150.005952835083,54,1
1790,150.0084593296051,100,1
1791,150.04934310913086,60,-1
1792,157.4588394165039,285,1
1793,157.45909333229065,190,1
1794,157.45947265625,1514,1
1795,157.4599335193634,1514,1
1796,157.45997643470764,1470,1
1797,157.46021842956543,132,1
1798,157.4608244895935,180,1
1799,157.46288752555847,1514,1
1800,157.46306324005127,152,1
1801,157.46947240829468,285,1
1802,157.47014713287354,79,1
1803,157.49776220321655,60,-1
1804,157.49884414672852,95,-1
1805,157.50500988960266,60,-1
1806,157.5059311389923,60,-1
1807,157.50593304634094,60,-1
1808,157.5075991153717,1514,1
1809,157.50778007507324,60,-1
1810,157.5084068775177,1514,1
1811,157.50845336914062,74,1
1812,157.50874710083008,1514,1
1813,157.50879287719727,223,1
1814,157.54638934135437,60,-1
1815,157.55087757110596,66,-1
1816,157.55244779586792,60,-1
1817,157.5536642074585,54,1
1818,157.55477118492126,312,1
1819,157.56806564331055,1514,1
1820,157.56998491287231,1514,1
1821,157.5716791152954,1514,1
1822,157.57172751426697,1514,1
1823,157.5717968940735,252,1
1824,157.5875699520111,172,1
1825,157.59213972091675,60,-1
1826,157.59506392478943,172,1
1827,157.5959596633911,60,-1
1828,157.596333026886,191,-1
1829,157.5978434085846,54,1
1830,157.59832286834717,105,1
1831,157.6072714328766,60,-1
1832,157.6134810447693,60,-1
1833,157.61348509788513,60,-1
1834,157.6134865283966,60,-1
1835,157.6164767742157,172,1
1836,157.6262550354004,60,-1
1837,157.63163948059082,146,-1
1838,157.63200664520264,92,-1
1839,157.63543939590454,54,1
1840,157.6442427635193,172,1
1841,157.6540858745575,60,-1
1842,157.6648771762848,172,1
1843,157.67942810058594,172,1
1844,157.684823513031,60,-1
1845,157.6860625743866,763,1
1846,157.69317364692688,172,1
1847,157.70241141319275,60,-1
1848,157.72341561317444,60,-1
1849,157.72705817222595,172,1
1850,157.73008847236633,419,-1
1851,157.73136854171753,60,-1
1852,157.73202919960022,85,1
1853,157.7322165966034,54,1
1854,157.7410442829132,172,1
1855,157.75494480133057,172,1
1856,157.76931715011597,60,-1
1857,157.77296113967896,60,-1
1858,157.7742772102356,54,1
1859,157.77573704719543,172,1
